151.1916484,-33.6307929,-0.360445261
151.2022379,-33.639965,-0.352194876
151.0661528,-33.4575596,-0.342030883
151.0688726,-33.8183003,-0.335069805
151.2345724,-33.6404311,-0.270112127
151.2133884,-33.6220912,-0.156213433
151.213016,-33.6401213,-0.109935328
151.1604539,-34.0812004,0.060457896
151.1852094,-33.4232883,0.214357093
151.1633687,-33.9459867,0.225105882
150.9044107,-33.4729649,0.303696573
151.2062558,-33.9646539,0.354106993
151.1944838,-34.0095679,0.487556458
151.1622051,-34.0000726,0.498017073
151.2384192,-33.4511098,0.511921048
151.2687102,-33.5507349,0.545647204
151.1509913,-34.0179387,0.578409553
151.2987111,-33.6683841,0.584195793
151.0686699,-33.8273143,0.67471379
151.0429502,-34.0072495,0.685554147
151.0470688,-33.826974,0.697304428
151.1187573,-33.5124758,0.734699905
151.3249802,-33.425255,0.752244949
150.872145,-33.472415,0.771510482
151.2891778,-33.6051272,0.79014945
150.9686915,-33.9429275,0.836908996
151.0790672,-33.8455112,0.870016336
151.0223484,-33.9618353,0.872321189
151.1521921,-33.4588722,0.873968601
150.9033242,-33.518033,0.894260228
151.2373237,-33.5052022,0.894445598
151.1637074,-33.4229718,0.9074651
151.1052392,-33.6385163,0.947238863
151.0558007,-33.4393623,0.962257326
151.1412444,-33.4677264,0.974166989
150.9591672,-33.8886687,0.976373434
151.3345258,-33.4885111,0.982147992
151.0450485,-33.4391932,0.985573351
151.0606936,-34.1788507,1.001143813
150.9244155,-33.5364229,1.003956556
150.8369631,-33.5890279,1.034155965
151.1531475,-33.413797,1.056952119
151.0773054,-33.4396977,1.066354394
151.1618047,-33.5131222,1.088407755
151.3359044,-33.4163838,1.094027042
150.9592452,-33.4287929,1.130991101
150.7872525,-33.4258426,1.140277147
151.3135302,-33.4611726,1.147502303
151.2760669,-33.7221769,1.147818923
150.9484949,-33.4286155,1.156862021
150.9689057,-33.9339141,1.17709744
151.1421283,-33.9276335,1.183929682
150.9057114,-33.4188828,1.205942035
151.3468263,-33.4075116,1.209057331
150.894745,-33.4277145,1.213809133
151.1525526,-33.9458248,1.22686708
150.9250616,-33.5093818,1.245933652
151.1616222,-34.0271153,1.251576781
150.8710418,-33.5174821,1.262963176
151.2528436,-33.8030094,1.26787746
151.1728351,-34.0092481,1.326874971
151.0344997,-33.4300088,1.330687285
151.3454573,-33.4796393,1.331557393
151.0659525,-33.4665742,1.331907749
151.2493552,-33.4422466,1.335027337
151.1693316,-33.666535,1.352679372
151.3427045,-33.6238921,1.355943441
150.9349645,-33.5456166,1.362159729
150.8611684,-33.4812432,1.411138892
151.1414368,-33.4587114,1.420415998
151.3020702,-33.4970886,1.437672973
150.7941162,-33.5792542,1.447112322
151.3319277,-33.6237472,1.452300191
150.9358217,-33.5095617,1.504526615
151.0439832,-33.9621812,1.555875659
151.1301315,-33.9815548,1.624746084
150.9792931,-33.9521189,1.643825769
151.034906,-33.4119799,1.662157774
151.2254572,-33.5591402,1.705132842
150.6962517,-33.613537,1.706706166
151.1620109,-34.0090868,1.729251146
150.9684773,-33.9519408,1.753379345
151.1641428,-33.9099292,1.779560924
150.8371881,-33.5800148,1.785070658
151.2981782,-33.6954303,1.812534571
151.0794706,-33.827483,1.819377542
151.1743775,-33.9371332,1.833755136
151.2988886,-33.6593686,1.835353136
151.1218852,-33.8642057,1.874592304
150.9719916,-34.2585649,1.897289872
150.798229,-33.4170209,1.904142261
151.1745699,-33.9281188,1.904864669
151.1112781,-33.8550263,1.930778861
151.152942,-33.9277962,1.93148303
150.9237685,-33.5634638,1.950644374
151.3340076,-33.5155585,1.959492564
151.3237659,-33.488366,2.000449419
151.1757226,-33.8740319,2.008085728
151.1411483,-33.9727046,2.013438225
151.2621828,-33.8752819,2.016659498
151.2102124,-33.7753454,2.027566433
151.3451143,-33.4976711,2.028816223
151.1867205,-33.8651769,2.039952517
150.9048446,-33.4549376,2.040462256
