lon,lat,vs30,z1pt0,z2pt5,vs30measured,backarc
151.1748421,-33.9202147,115,100,0,0,0
151.1759234,-33.9202307,115,100,0,0,0
151.1770047,-33.9202467,115,100,0,0,0
151.178086,-33.9202627,115,100,0,0,0
151.1791673,-33.9202787,270,100,0,0,0
151.1802486,-33.9202947,115,100,0,0,0
151.1813299,-33.9203107,115,100,0,0,0
151.1824112,-33.9203267,115,100,0,0,0
151.1834925,-33.9203426,115,100,0,0,0
151.1845738,-33.9203586,115,100,0,0,0
151.1856551,-33.9203745,115,100,0,0,0
151.1867364,-33.9203905,115,100,0,0,0
151.1878177,-33.9204064,270,100,0,0,0
151.188899,-33.9204223,270,100,0,0,0
151.1586032,-33.9208746,1100,100,0,0,0
151.1596845,-33.9208908,1100,100,0,0,0
151.1607658,-33.9209069,1100,100,0,0,0
151.1618471,-33.9209231,1100,100,0,0,0
151.1629284,-33.9209392,1100,100,0,0,0
151.1640097,-33.9209554,1100,100,0,0,0
151.165091,-33.9209715,1100,100,0,0,0
151.1661723,-33.9209876,1100,100,0,0,0
151.1672537,-33.9210037,1100,100,0,0,0
151.168335,-33.9210198,1100,100,0,0,0
151.1694163,-33.9210359,115,100,0,0,0
151.1704976,-33.9210519,115,100,0,0,0
151.1715789,-33.921068,115,100,0,0,0
151.1726602,-33.9210841,115,100,0,0,0
151.1737415,-33.9211001,115,100,0,0,0
151.1748228,-33.9211161,115,100,0,0,0
151.1759041,-33.9211322,115,100,0,0,0
151.1769855,-33.9211482,115,100,0,0,0
151.1780668,-33.9211642,115,100,0,0,0
151.1791481,-33.9211802,115,100,0,0,0
151.1802294,-33.9211962,115,100,0,0,0
151.1813107,-33.9212122,115,100,0,0,0
151.182392,-33.9212281,115,100,0,0,0
151.1834734,-33.9212441,115,100,0,0,0
151.1845547,-33.92126,115,100,0,0,0
151.185636,-33.921276,115,100,0,0,0
151.1867173,-33.9212919,115,100,0,0,0
151.1877986,-33.9213078,270,100,0,0,0
151.18888,-33.9213237,270,100,0,0,0
151.1899613,-33.9213396,270,100,0,0,0
151.1910426,-33.9213555,270,100,0,0,0
151.1921239,-33.9213714,270,100,0,0,0
151.1932053,-33.9213873,270,100,0,0,0
151.1942866,-33.9214032,270,100,0,0,0
151.1953679,-33.921419,270,100,0,0,0
151.1575025,-33.9217599,1100,100,0,0,0
151.1585838,-33.9217761,1100,100,0,0,0
151.1596651,-33.9217922,1100,100,0,0,0
151.1607465,-33.9218084,1100,100,0,0,0
151.1618278,-33.9218245,1100,100,0,0,0
151.1629091,-33.9218407,1100,100,0,0,0
151.1639904,-33.9218568,1100,100,0,0,0
151.1650717,-33.9218729,1100,100,0,0,0
151.166153,-33.921889,1100,100,0,0,0
151.1672343,-33.9219051,1100,100,0,0,0
151.1683157,-33.9219212,1100,100,0,0,0
151.169397,-33.9219373,180,100,0,0,0
151.1704783,-33.9219534,115,100,0,0,0
151.1715596,-33.9219695,115,100,0,0,0
151.1726409,-33.9219855,115,100,0,0,0
151.1737223,-33.9220016,115,100,0,0,0
151.1748036,-33.9220176,115,100,0,0,0
151.1758849,-33.9220336,115,100,0,0,0
151.1769662,-33.9220496,115,100,0,0,0
151.1780476,-33.9220656,270,100,0,0,0
151.1791289,-33.9220816,115,100,0,0,0
151.1802102,-33.9220976,115,100,0,0,0
151.1812916,-33.9221136,115,100,0,0,0
151.1823729,-33.9221296,115,100,0,0,0
151.1834542,-33.9221455,115,100,0,0,0
151.1845355,-33.9221615,115,100,0,0,0
151.1856169,-33.9221774,115,100,0,0,0
151.1866982,-33.9221934,270,100,0,0,0
151.1877795,-33.9222093,270,100,0,0,0
151.1888609,-33.9222252,270,100,0,0,0
151.1899422,-33.9222411,270,100,0,0,0
151.1910236,-33.922257,270,100,0,0,0
151.1921049,-33.9222729,270,100,0,0,0
151.1931862,-33.9222887,270,100,0,0,0
151.1942676,-33.9223046,270,100,0,0,0
151.1953489,-33.9223205,270,100,0,0,0
151.1574831,-33.9226613,1100,100,0,0,0
151.1585644,-33.9226775,1100,100,0,0,0
151.1596458,-33.9226937,1100,100,0,0,0
151.1607271,-33.9227098,1100,100,0,0,0
151.1618084,-33.922726,1100,100,0,0,0
151.1628897,-33.9227421,1100,100,0,0,0
151.1639711,-33.9227582,1100,100,0,0,0
151.1650524,-33.9227744,1100,100,0,0,0
151.1661337,-33.9227905,1100,100,0,0,0
151.167215,-33.9228066,1100,100,0,0,0
151.1682964,-33.9228227,1100,100,0,0,0
151.1693777,-33.9228388,180,100,0,0,0
151.170459,-33.9228548,115,100,0,0,0
151.1715404,-33.9228709,115,100,0,0,0
151.1726217,-33.9228869,115,100,0,0,0
151.173703,-33.922903,115,100,0,0,0
151.1747844,-33.922919,115,100,0,0,0
151.1758657,-33.9229351,115,100,0,0,0
151.176947,-33.9229511,270,100,0,0,0
151.1780284,-33.9229671,115,100,0,0,0
151.1791097,-33.9229831,115,100,0,0,0
151.1801911,-33.9229991,115,100,0,0,0
151.1812724,-33.923015,115,100,0,0,0
151.1823537,-33.923031,115,100,0,0,0
151.1834351,-33.923047,115,100,0,0,0
151.1845164,-33.9230629,115,100,0,0,0
151.1855978,-33.9230789,115,100,0,0,0
151.1866791,-33.9230948,270,100,0,0,0
151.1877605,-33.9231107,270,100,0,0,0
151.1888418,-33.9231266,270,100,0,0,0
151.1899231,-33.9231425,270,100,0,0,0
151.1910045,-33.9231584,270,100,0,0,0
151.1920858,-33.9231743,270,100,0,0,0
151.1931672,-33.9231902,270,100,0,0,0
151.1942485,-33.9232061,270,100,0,0,0
151.1953299,-33.9232219,270,100,0,0,0
151.1574637,-33.9235627,1100,100,0,0,0
151.158545,-33.9235789,1100,100,0,0,0
151.1596264,-33.9235951,1100,100,0,0,0
151.1607077,-33.9236113,1100,100,0,0,0
151.161789,-33.9236274,1100,100,0,0,0
151.1628704,-33.9236435,1100,100,0,0,0
151.1639517,-33.9236597,1100,100,0,0,0
151.165033,-33.9236758,1100,100,0,0,0
151.1661144,-33.9236919,1100,100,0,0,0
151.1671957,-33.923708,1100,100,0,0,0
151.1682771,-33.9237241,180,100,0,0,0
151.1693584,-33.9237402,180,100,0,0,0
151.1704398,-33.9237563,115,100,0,0,0
151.1715211,-33.9237723,115,100,0,0,0
151.1726024,-33.9237884,115,100,0,0,0
151.1736838,-33.9238044,115,100,0,0,0
151.1747651,-33.9238205,270,100,0,0,0
151.1758465,-33.9238365,115,100,0,0,0
151.1769278,-33.9238525,115,100,0,0,0
151.1780092,-33.9238685,115,100,0,0,0
151.1790905,-33.9238845,115,100,0,0,0
151.1801719,-33.9239005,115,100,0,0,0
151.1812532,-33.9239165,115,100,0,0,0
151.1823346,-33.9239325,115,100,0,0,0
151.1834159,-33.9239484,115,100,0,0,0
151.1844973,-33.9239644,115,100,0,0,0
151.1855786,-33.9239803,270,100,0,0,0
151.18666,-33.9239963,270,100,0,0,0
151.1877414,-33.9240122,270,100,0,0,0
151.1888227,-33.9240281,270,100,0,0,0
151.1899041,-33.924044,270,100,0,0,0
151.1909854,-33.9240599,270,100,0,0,0
151.1920668,-33.9240758,270,100,0,0,0
151.1931482,-33.9240916,270,100,0,0,0
151.1942295,-33.9241075,270,100,0,0,0
151.1953109,-33.9241234,270,100,0,0,0
151.1574443,-33.9244642,1100,100,0,0,0
151.1585256,-33.9244804,1100,100,0,0,0
151.159607,-33.9244965,1100,100,0,0,0
151.1606883,-33.9245127,1100,100,0,0,0
151.1617697,-33.9245288,1100,100,0,0,0
151.162851,-33.924545,1100,100,0,0,0
151.1639324,-33.9245611,1100,100,0,0,0
151.1650137,-33.9245772,1100,100,0,0,0
151.1660951,-33.9245934,180,100,0,0,0
151.1671764,-33.9246095,180,100,0,0,0
151.1682578,-33.9246256,180,100,0,0,0
151.1693391,-33.9246416,180,100,0,0,0
151.1704205,-33.9246577,115,100,0,0,0
151.1715018,-33.9246738,115,100,0,0,0
151.1725832,-33.9246898,115,100,0,0,0
151.1736645,-33.9247059,115,100,0,0,0
151.1747459,-33.9247219,115,100,0,0,0
151.1758273,-33.9247379,115,100,0,0,0
151.1769086,-33.924754,115,100,0,0,0
151.17799,-33.92477,115,100,0,0,0
151.1790713,-33.924786,115,100,0,0,0
151.1801527,-33.924802,115,100,0,0,0
151.1812341,-33.9248179,115,100,0,0,0
151.1823154,-33.9248339,115,100,0,0,0
151.1833968,-33.9248499,115,100,0,0,0
151.1844782,-33.9248658,115,100,0,0,0
151.1855595,-33.9248818,270,100,0,0,0
151.1866409,-33.9248977,270,100,0,0,0
151.1877223,-33.9249136,270,100,0,0,0
151.1888036,-33.9249295,270,100,0,0,0
151.189885,-33.9249454,270,100,0,0,0
151.1909664,-33.9249613,270,100,0,0,0
151.1920477,-33.9249772,270,100,0,0,0
151.1931291,-33.9249931,270,100,0,0,0
151.1942105,-33.925009,270,100,0,0,0
151.1952919,-33.9250248,270,100,0,0,0
151.1563435,-33.9253494,1100,100,0,0,0
151.1574249,-33.9253656,1100,100,0,0,0
151.1585062,-33.9253818,1100,100,0,0,0
151.1595876,-33.925398,1100,100,0,0,0
151.1606689,-33.9254141,1100,100,0,0,0
151.1617503,-33.9254303,1100,100,0,0,0
151.1628317,-33.9254464,1100,100,0,0,0
151.163913,-33.9254626,1100,100,0,0,0
151.1649944,-33.9254787,180,100,0,0,0
151.1660757,-33.9254948,180,100,0,0,0
151.1671571,-33.9255109,180,100,0,0,0
151.1682385,-33.925527,180,100,0,0,0
151.1693198,-33.9255431,180,100,0,0,0
151.1704012,-33.9255592,115,100,0,0,0
151.1714826,-33.9255752,115,100,0,0,0
151.1725639,-33.9255913,115,100,0,0,0
151.1736453,-33.9256073,270,100,0,0,0
151.1747267,-33.9256234,115,100,0,0,0
151.175808,-33.9256394,115,100,0,0,0
151.1768894,-33.9256554,180,100,0,0,0
151.1779708,-33.9256714,180,100,0,0,0
151.1790522,-33.9256874,115,100,0,0,0
151.1801335,-33.9257034,115,100,0,0,0
151.1812149,-33.9257194,115,100,0,0,0
151.1822963,-33.9257354,115,100,0,0,0
151.1833777,-33.9257513,115,100,0,0,0
151.184459,-33.9257673,115,100,0,0,0
151.1855404,-33.9257832,270,100,0,0,0
151.1866218,-33.9257992,270,100,0,0,0
151.1877032,-33.9258151,270,100,0,0,0
151.1887845,-33.925831,270,100,0,0,0
151.1898659,-33.9258469,270,100,0,0,0
151.1909473,-33.9258628,270,100,0,0,0
151.1920287,-33.9258787,270,100,0,0,0
151.1931101,-33.9258946,270,100,0,0,0
151.1941915,-33.9259104,270,100,0,0,0
151.1952728,-33.9259263,270,100,0,0,0
151.1963542,-33.9259421,270,100,0,0,0
151.1974356,-33.925958,270,100,0,0,0
151.198517,-33.9259738,270,100,0,0,0
151.1563241,-33.9262509,180,100,0,0,0
151.1574054,-33.9262671,1100,100,0,0,0
151.1584868,-33.9262832,1100,100,0,0,0
151.1595682,-33.9262994,1100,100,0,0,0
151.1606496,-33.9263156,1100,100,0,0,0
151.1617309,-33.9263317,1100,100,0,0,0
151.1628123,-33.9263479,1100,100,0,0,0
151.1638937,-33.926364,180,100,0,0,0
151.164975,-33.9263801,180,100,0,0,0
151.1660564,-33.9263962,180,100,0,0,0
151.1671378,-33.9264123,180,100,0,0,0
151.1682192,-33.9264284,180,100,0,0,0
151.1693005,-33.9264445,180,100,0,0,0
151.1703819,-33.9264606,115,100,0,0,0
151.1714633,-33.9264767,270,100,0,0,0
151.1725447,-33.9264927,270,100,0,0,0
151.1736261,-33.9265088,115,100,0,0,0
151.1747074,-33.9265248,115,100,0,0,0
151.1757888,-33.9265408,115,100,0,0,0
151.1768702,-33.9265569,180,100,0,0,0
151.1779516,-33.9265729,180,100,0,0,0
151.179033,-33.9265889,180,100,0,0,0
151.1801144,-33.9266049,180,100,0,0,0
151.1811957,-33.9266208,180,100,0,0,0
151.1822771,-33.9266368,115,100,0,0,0
151.1833585,-33.9266528,115,100,0,0,0
151.1844399,-33.9266687,115,100,0,0,0
151.1855213,-33.9266847,270,100,0,0,0
151.1866027,-33.9267006,270,100,0,0,0
151.1876841,-33.9267165,270,100,0,0,0
151.1887655,-33.9267324,270,100,0,0,0
151.1898469,-33.9267483,270,100,0,0,0
151.1909282,-33.9267642,270,100,0,0,0
151.1920096,-33.9267801,270,100,0,0,0
151.193091,-33.926796,270,100,0,0,0
151.1941724,-33.9268119,270,100,0,0,0
151.1952538,-33.9268277,270,100,0,0,0
151.1963352,-33.9268436,270,100,0,0,0
151.1974166,-33.9268594,270,100,0,0,0
151.198498,-33.9268753,270,100,0,0,0
151.1995794,-33.9268911,270,100,0,0,0
151.2006608,-33.9269069,270,100,0,0,0
151.2017422,-33.9269227,270,100,0,0,0
151.2028236,-33.9269385,270,100,0,0,0
151.203905,-33.9269543,270,100,0,0,0
151.2049864,-33.92697,270,100,0,0,0
151.2060678,-33.9269858,270,100,0,0,0
151.1541419,-33.9271199,180,100,0,0,0
151.1552233,-33.9271361,180,100,0,0,0
151.1563047,-33.9271523,270,100,0,0,0
151.157386,-33.9271685,180,100,0,0,0
151.1584674,-33.9271847,180,100,0,0,0
151.1595488,-33.9272008,180,100,0,0,0
151.1606302,-33.927217,180,100,0,0,0
151.1617116,-33.9272332,180,100,0,0,0
151.1627929,-33.9272493,180,100,0,0,0
151.1638743,-33.9272654,180,100,0,0,0
151.1649557,-33.9272816,180,100,0,0,0
151.1660371,-33.9272977,180,100,0,0,0
151.1671185,-33.9273138,180,100,0,0,0
151.1681999,-33.9273299,270,100,0,0,0
151.1692812,-33.927346,115,100,0,0,0
151.1703626,-33.927362,115,100,0,0,0
151.171444,-33.9273781,115,100,0,0,0
151.1725254,-33.9273942,115,100,0,0,0
151.1736068,-33.9274102,115,100,0,0,0
151.1746882,-33.9274263,115,100,0,0,0
151.1757696,-33.9274423,115,100,0,0,0
151.176851,-33.9274583,180,100,0,0,0
151.1779324,-33.9274743,180,100,0,0,0
151.1790138,-33.9274903,180,100,0,0,0
151.1800952,-33.9275063,180,100,0,0,0
151.1811766,-33.9275223,180,100,0,0,0
151.182258,-33.9275383,180,100,0,0,0
151.1833394,-33.9275542,115,100,0,0,0
151.1844208,-33.9275702,115,100,0,0,0
151.1855022,-33.9275861,115,100,0,0,0
151.1865836,-33.9276021,270,100,0,0,0
151.187665,-33.927618,270,100,0,0,0
151.1887464,-33.9276339,270,100,0,0,0
151.1898278,-33.9276498,270,100,0,0,0
151.1909092,-33.9276657,270,100,0,0,0
151.1919906,-33.9276816,270,100,0,0,0
151.193072,-33.9276975,270,100,0,0,0
151.1941534,-33.9277133,270,100,0,0,0
151.1952348,-33.9277292,270,100,0,0,0
151.1963162,-33.927745,270,100,0,0,0
151.1973976,-33.9277609,270,100,0,0,0
151.198479,-33.9277767,270,100,0,0,0
151.1995605,-33.9277925,270,100,0,0,0
151.2006419,-33.9278083,270,100,0,0,0
151.2017233,-33.9278241,270,100,0,0,0
151.2028047,-33.9278399,270,100,0,0,0
151.2038861,-33.9278557,270,100,0,0,0
151.2049675,-33.9278715,270,100,0,0,0
151.1487155,-33.9279401,115,100,0,0,0
151.1497969,-33.9279564,115,100,0,0,0
151.1508783,-33.9279726,115,100,0,0,0
151.1519597,-33.9279889,115,100,0,0,0
151.1530411,-33.9280051,180,100,0,0,0
151.1541224,-33.9280213,180,100,0,0,0
151.1552038,-33.9280375,180,100,0,0,0
151.1562852,-33.9280537,270,100,0,0,0
151.1573666,-33.9280699,180,100,0,0,0
151.158448,-33.9280861,270,100,0,0,0
151.1595294,-33.9281023,180,100,0,0,0
151.1606108,-33.9281184,180,100,0,0,0
151.1616922,-33.9281346,180,100,0,0,0
151.1627736,-33.9281507,180,100,0,0,0
151.163855,-33.9281669,180,100,0,0,0
151.1649364,-33.928183,180,100,0,0,0
151.1660178,-33.9281991,180,100,0,0,0
151.1670992,-33.9282152,270,100,0,0,0
151.1681806,-33.9282313,115,100,0,0,0
151.169262,-33.9282474,115,100,0,0,0
151.1703434,-33.9282635,115,100,0,0,0
151.1714248,-33.9282795,115,100,0,0,0
151.1725062,-33.9282956,115,100,0,0,0
151.1735876,-33.9283117,115,100,0,0,0
151.174669,-33.9283277,115,100,0,0,0
151.1757504,-33.9283437,180,100,0,0,0
151.1768318,-33.9283597,180,100,0,0,0
151.1779132,-33.9283758,180,100,0,0,0
151.1789946,-33.9283918,180,100,0,0,0
151.180076,-33.9284077,180,100,0,0,0
151.1811574,-33.9284237,180,100,0,0,0
151.1822388,-33.9284397,180,100,0,0,0
151.1833202,-33.9284557,115,100,0,0,0
151.1844016,-33.9284716,115,100,0,0,0
151.185483,-33.9284876,115,100,0,0,0
151.1865645,-33.9285035,270,100,0,0,0
151.1876459,-33.9285194,270,100,0,0,0
151.1887273,-33.9285353,270,100,0,0,0
151.1898087,-33.9285513,270,100,0,0,0
151.1908901,-33.9285671,270,100,0,0,0
151.1919715,-33.928583,270,100,0,0,0
151.193053,-33.9285989,270,100,0,0,0
151.1941344,-33.9286148,270,100,0,0,0
151.1952158,-33.9286306,270,100,0,0,0
151.1962972,-33.9286465,270,100,0,0,0
151.1973786,-33.9286623,270,100,0,0,0
151.1984601,-33.9286782,270,100,0,0,0
151.1995415,-33.928694,270,100,0,0,0
151.2006229,-33.9287098,270,100,0,0,0
151.2017043,-33.9287256,270,100,0,0,0
151.2027858,-33.9287414,270,100,0,0,0
151.2038672,-33.9287572,270,100,0,0,0
151.2049486,-33.9287729,270,100,0,0,0
151.148696,-33.9288416,180,100,0,0,0
151.1497774,-33.9288578,180,100,0,0,0
151.1508588,-33.9288741,180,100,0,0,0
151.1519402,-33.9288903,180,100,0,0,0
151.1530216,-33.9289065,180,100,0,0,0
151.154103,-33.9289228,180,100,0,0,0
151.1551844,-33.928939,180,100,0,0,0
151.1562658,-33.9289552,180,100,0,0,0
151.1573472,-33.9289714,270,100,0,0,0
151.1584286,-33.9289875,270,100,0,0,0
151.15951,-33.9290037,180,100,0,0,0
151.1605914,-33.9290199,180,100,0,0,0
151.1616728,-33.929036,180,100,0,0,0
151.1627542,-33.9290522,180,100,0,0,0
151.1638356,-33.9290683,180,100,0,0,0
151.164917,-33.9290844,270,100,0,0,0
151.1659984,-33.9291006,115,100,0,0,0
151.1670798,-33.9291167,115,100,0,0,0
151.1681613,-33.9291328,115,100,0,0,0
151.1692427,-33.9291488,115,100,0,0,0
151.1703241,-33.9291649,115,100,0,0,0
151.1714055,-33.929181,180,100,0,0,0
151.1724869,-33.929197,180,100,0,0,0
151.1735683,-33.9292131,180,100,0,0,0
