151.1775135,-33.91689084,3.990315199
151.0710156,-33.84313119,2.407638788
151.1559034,-33.66408097,0.457463861
151.2049793,-33.63775049,0.441421062
151.1488231,-33.99310904,0.409454346
151.0635143,-33.45526404,0.403914422
151.2101816,-33.64684365,0.40160811
151.1944838,-33.62407107,0.400112957
151.2160359,-33.62438391,0.383880794
151.1943897,-33.62857856,0.347366661
151.2212387,-33.63347664,0.345716775
151.237221,-33.64272335,0.335449517
151.018022,-34.03164662,0.312175423
151.0397781,-34.02748705,0.274664313
151.1666841,-33.66424139,0.254565656
151.1996842,-33.63316463,0.250385314
150.8796072,-33.4973404,0.17302838
151.2108343,-33.61529099,0.171132624
150.9448465,-33.92224379,0.146371424
151.1609071,-33.93467844,0.072656371
151.0657159,-33.83853953,0.049219471
151.1534937,-33.52427088,0.048991658
150.8286038,-33.60015269,0.036117282
151.1968605,-33.76838791,0.003903118
151.2718957,-33.52597997,-0.00020624
151.1610673,-33.42067822,-0.001520267
150.9299054,-34.31421323,-0.010371697
150.9013414,-33.4886933,-0.019303009
150.939332,-33.92666001,-0.063967563
151.1861259,-34.02071645,-0.073803827
151.2663336,-33.5349202,-0.074676178
151.1613897,-33.65965392,-0.099102773
151.1476088,-33.7992193,-0.101235256
151.2411534,-33.44889414,-0.108433381
151.1557873,-33.41609085,-0.13274245
151.1717884,-33.67784344,-0.140519321
151.1245393,-33.61852109,-0.150963396
151.2019843,-34.03898381,-0.157444581
150.7321443,-33.58038784,-0.175292298
151.2627526,-33.44468968,-0.198446199
151.0876855,-34.06430952,-0.199361578
151.1916529,-33.75929416,-0.208456874
151.2396946,-33.5210174,-0.221001253
151.0636145,-33.45075676,-0.231194675
150.7376457,-33.57598019,-0.237367481
151.1530076,-33.79930027,-0.257172555
151.0949151,-33.98326877,-0.262161464
150.7102523,-33.5935096,-0.275264472
151.1717234,-33.42534475,-0.281622291
151.151692,-34.11037423,-0.306944192
151.1466364,-33.84429155,-0.307532102
151.2021633,-33.77297407,-0.312737703
151.1919163,-33.48876641,-0.320774764
150.9058515,-33.52483872,-0.326367974
151.1587695,-34.03383549,-0.345352829
150.802135,-33.58165125,-0.365566492
151.0138098,-34.21191296,-0.375065029
151.3588636,-33.48207223,-0.375676483
151.0192783,-33.97756559,-0.377973169
151.3587785,-33.48658021,-0.391957045
151.0981133,-34.08250527,-0.393693775
151.0303982,-34.19865559,-0.402416587
151.2083337,-33.47547802,-0.415034592
151.1659685,-33.4432956,-0.426006794
151.1918256,-34.0072746,-0.452844203
150.9819439,-33.95441663,-0.474484175
151.1458569,-33.8803491,-0.481750399
151.0122286,-33.81514578,-0.485490203
151.2090078,-33.96243968,-0.504524291
